 #kdis   eig(isp)  s(isp)  py(isp) pz(isp) px(isp) dxy(isp) dyz(isp) dz2 (isp) dxz(isp) dx2(isp) ... tot(isp)
     0.70625    -7.77908     0.01400     0.08000     0.00400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.70932    -7.77707     0.01400     0.08000     0.00400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.71239    -7.77503     0.01400     0.07900     0.00400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.71546    -7.77294     0.01400     0.07900     0.00400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.71853    -7.77081     0.01400     0.07900     0.00500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.72160    -7.76865     0.01400     0.07800     0.00500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.72467    -7.76646     0.01400     0.07800     0.00500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.72774    -7.76423     0.01400     0.07800     0.00500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.73081    -7.76197     0.01400     0.07700     0.00600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.73389    -7.75968     0.01400     0.07700     0.00600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.73696    -7.75737     0.01400     0.07600     0.00600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.74003    -7.75503     0.01400     0.07600     0.00700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.74310    -7.75267     0.01400     0.07600     0.00700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.74617    -7.75029     0.01400     0.07500     0.00700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.74924    -7.74789     0.01500     0.07500     0.00800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.75231    -7.74548     0.01500     0.07400     0.00800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.75538    -7.74305     0.01500     0.07400     0.00800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
